,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
551,sd,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,77.1130294,1.364034,948.5619,state,fb-survey
552,tn,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,87.6338698,0.420342,6133.3862,state,fb-survey
553,tx,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,92.5041869,0.1894874,19311.6512,state,fb-survey
554,ut,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,90.0537315,0.5744862,2713.955,state,fb-survey
555,va,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,94.1079594,0.2664168,7812.1167,state,fb-survey
556,vt,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,93.1863945,0.817528,950.0014,state,fb-survey
557,wa,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,94.4991131,0.2717761,7037.8177,state,fb-survey
558,wi,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,89.0006742,0.4311218,5266.9531,state,fb-survey
559,wv,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,91.5131612,0.566368,2421.208,state,fb-survey
560,wy,smoothed_wwearing_mask,2021-01-11,2021-01-29,18,75.7224596,1.6809393,650.6169,state,fb-survey
561,ak,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,86.3263886,1.2309621,779.0,state,fb-survey
562,al,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,88.7470586,0.4952224,4072.1098,state,fb-survey
563,ar,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,89.0780359,0.5988468,2712.9386,state,fb-survey
564,az,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,92.6704079,0.3432169,5766.119,state,fb-survey
565,ca,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,95.8416201,0.1258607,25159.2886,state,fb-survey
566,co,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,91.4382175,0.4013103,4861.065,state,fb-survey
567,ct,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,95.9343893,0.3148311,3935.0,state,fb-survey
568,dc,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,98.3758636,0.6204853,415.0,state,fb-survey
569,de,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,95.7700488,0.593512,1150.0219,state,fb-survey
570,fl,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,89.3656794,0.2388376,16660.0003,state,fb-survey
571,ga,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,87.7025467,0.4051356,6570.9253,state,fb-survey
572,hi,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,94.1456292,0.730803,1032.0,state,fb-survey
573,ia,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,88.248345,0.5480198,3453.1313,state,fb-survey
574,id,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,80.368753,0.9310644,1820.0179,state,fb-survey
575,il,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,93.1683315,0.2437485,10713.0017,state,fb-survey
576,in,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,90.615917,0.3786467,5931.0021,state,fb-survey
577,ks,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,88.9482602,0.5734751,2989.0895,state,fb-survey
578,ky,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,91.826923,0.4411405,3856.5746,state,fb-survey
579,la,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,87.1823608,0.5293353,3988.1826,state,fb-survey
580,ma,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,96.581336,0.2517177,5211.014,state,fb-survey
581,md,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,96.2675761,0.2904236,4259.9754,state,fb-survey
582,me,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,95.5724836,0.4612423,1989.0,state,fb-survey
583,mi,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,92.0517267,0.2647035,10442.0415,state,fb-survey
584,mn,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,91.8853251,0.4202163,4222.5176,state,fb-survey
585,mo,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,86.8161765,0.4891196,4784.2279,state,fb-survey
586,ms,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,88.346032,0.6483366,2449.4002,state,fb-survey
587,mt,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,87.6124915,0.9058702,1322.5682,state,fb-survey
588,nc,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,92.0322374,0.2758891,9634.0128,state,fb-survey
589,nd,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,86.7406237,1.3576579,623.9718,state,fb-survey
590,ne,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,87.77219,0.7583245,1866.3602,state,fb-survey
591,nh,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,94.5975357,0.5356781,1781.0,state,fb-survey
592,nj,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,96.569306,0.2430995,5605.9987,state,fb-survey
593,nm,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,95.0403607,0.4289644,2561.6262,state,fb-survey
594,nv,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,94.561365,0.4971387,2080.8874,state,fb-survey
595,ny,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,95.9846015,0.1690721,13483.0007,state,fb-survey
596,oh,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,91.5794939,0.2703469,10551.0023,state,fb-survey
597,ok,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,87.1622373,0.5298756,3985.3809,state,fb-survey
598,or,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,93.0670296,0.3967492,4099.0488,state,fb-survey
599,pa,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,91.7350449,0.2590406,11299.0061,state,fb-survey
600,ri,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,96.2929949,0.5833431,1048.986,state,fb-survey
601,sc,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,89.4784889,0.4074804,5670.0034,state,fb-survey
602,sd,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,77.2915038,1.368806,936.7773,state,fb-survey
603,tn,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,88.3960948,0.4149096,5958.4079,state,fb-survey
604,tx,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,92.647493,0.1897679,18915.7592,state,fb-survey
605,ut,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,89.7659726,0.5854292,2680.4615,state,fb-survey
606,va,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,94.3774585,0.2630893,7666.4527,state,fb-survey
607,vt,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,94.1423009,0.7626958,948.0017,state,fb-survey
608,wa,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,94.9065364,0.2633728,6968.9528,state,fb-survey
609,wi,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,89.3703032,0.4280403,5184.9533,state,fb-survey
610,wv,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,91.0907498,0.5888788,2340.257,state,fb-survey
611,wy,smoothed_wwearing_mask,2021-01-12,2021-01-29,17,75.2289247,1.7095626,637.6167,state,fb-survey
612,ak,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,85.3485704,1.2702444,775.0,state,fb-survey
613,al,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,89.2629096,0.4912122,3972.093,state,fb-survey
614,ar,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,89.6233769,0.5812191,2752.9451,state,fb-survey
615,az,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,93.0844331,0.3346284,5748.8262,state,fb-survey
616,ca,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,95.869325,0.1249312,25372.2582,state,fb-survey
617,co,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,91.5090228,0.401,4832.0648,state,fb-survey
618,ct,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,95.988968,0.3124822,3943.0,state,fb-survey
619,dc,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,98.7633885,0.5238834,445.0,state,fb-survey
620,de,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,96.5312481,0.541246,1143.0146,state,fb-survey
621,fl,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,89.3803405,0.2371882,16872.0005,state,fb-survey
622,ga,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,88.1423078,0.3970728,6628.9429,state,fb-survey
623,hi,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,94.7265223,0.6871341,1058.0,state,fb-survey
624,ia,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,88.5373347,0.5434023,3436.9181,state,fb-survey
625,id,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,80.2186124,0.9363153,1810.0378,state,fb-survey
626,il,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,93.3107343,0.240952,10751.0016,state,fb-survey
627,in,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,90.8732596,0.3747074,5907.0031,state,fb-survey
628,ks,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,89.9031347,0.5535734,2962.1763,state,fb-survey
629,ky,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,91.8005,0.4407836,3874.1959,state,fb-survey
630,la,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,87.0648683,0.5303346,4004.1827,state,fb-survey
631,ma,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,96.560164,0.2512896,5260.0135,state,fb-survey
632,md,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,96.2144857,0.2904641,4316.9832,state,fb-survey
633,me,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,95.0759677,0.485519,1986.0,state,fb-survey
634,mi,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,92.295978,0.2593898,10568.0418,state,fb-survey
635,mn,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,91.9571189,0.4187596,4217.6206,state,fb-survey
636,mo,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,86.4314202,0.4951051,4784.2214,state,fb-survey
637,ms,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,87.3245376,0.6736921,2438.8055,state,fb-survey
638,mt,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,86.9685816,0.9281798,1315.4971,state,fb-survey
639,nc,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,92.2851414,0.2710195,9693.0137,state,fb-survey
640,nd,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,88.9114505,1.2533903,627.5665,state,fb-survey
641,ne,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,88.4309748,0.7407843,1864.308,state,fb-survey
642,nh,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,94.5828433,0.5359132,1784.0,state,fb-survey
643,nj,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,96.8913063,0.2309115,5648.9988,state,fb-survey
644,nm,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,94.5063736,0.4471521,2596.6281,state,fb-survey
645,nv,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,94.4416258,0.5020006,2083.0648,state,fb-survey
646,ny,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,96.0787237,0.1669194,13522.0004,state,fb-survey
647,oh,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,91.8349905,0.2665723,10552.003,state,fb-survey
648,ok,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,87.3488878,0.5264441,3987.3237,state,fb-survey
649,or,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,93.4933075,0.3866148,4069.9007,state,fb-survey
650,pa,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,92.0240541,0.2544891,11333.0064,state,fb-survey
651,ri,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,96.5447478,0.5699304,1026.9865,state,fb-survey
652,sc,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,89.2703845,0.4100725,5696.0038,state,fb-survey
653,sd,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,77.2970875,1.3711969,933.3511,state,fb-survey
654,tn,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,88.6386311,0.4116881,5941.7858,state,fb-survey
655,tx,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,92.9154437,0.1867001,18884.7584,state,fb-survey
656,ut,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,90.1290631,0.5783496,2659.7591,state,fb-survey
657,va,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,94.5977636,0.2587531,7632.7876,state,fb-survey
658,vt,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,93.920525,0.77283,956.0017,state,fb-survey
659,wa,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,94.8440582,0.2653341,6945.9529,state,fb-survey
660,wi,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,90.3012727,0.4108717,5187.9537,state,fb-survey
661,wv,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,89.8170427,0.6214374,2368.3064,state,fb-survey
662,wy,smoothed_wwearing_mask,2021-01-13,2021-01-29,16,74.7120539,1.7363866,626.6303,state,fb-survey
663,ak,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,87.613477,1.1941746,761.0,state,fb-survey
664,al,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,88.5818358,0.5030974,3996.1048,state,fb-survey
665,ar,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,89.9457472,0.5700708,2782.7409,state,fb-survey
666,az,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,93.3424877,0.3277359,5785.5339,state,fb-survey
667,ca,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,95.7578756,0.1260111,25582.3331,state,fb-survey
668,co,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,91.6881274,0.3956375,4868.745,state,fb-survey
669,ct,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,96.3897473,0.2962903,3964.0,state,fb-survey
670,dc,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,99.5948522,0.3045654,435.0,state,fb-survey
671,de,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,95.8890976,0.5740966,1196.0146,state,fb-survey
672,fl,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,89.5101367,0.2344714,17079.0002,state,fb-survey
673,ga,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,88.5987458,0.3905982,6620.9416,state,fb-survey
674,hi,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,95.4731939,0.6412617,1051.0,state,fb-survey
675,ia,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,88.6165867,0.5395703,3464.906,state,fb-survey
676,id,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,80.7277401,0.9180288,1846.0475,state,fb-survey
677,il,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,93.2704,0.2404538,10856.0009,state,fb-survey
678,in,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,90.8732486,0.3713284,6015.0048,state,fb-survey
679,ks,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,90.0884465,0.5477555,2976.0299,state,fb-survey
680,ky,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.1344422,0.429844,3922.1999,state,fb-survey
681,la,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,86.8812155,0.5308654,4044.3676,state,fb-survey
682,ma,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,96.4251048,0.2557287,5271.0165,state,fb-survey
683,md,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,96.4589126,0.281059,4323.9834,state,fb-survey
684,me,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.8728388,0.4972872,1967.0,state,fb-survey
685,mi,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.1407799,0.2591341,10784.0599,state,fb-survey
686,mn,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.1381097,0.4116597,4274.5414,state,fb-survey
687,mo,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,86.8149798,0.4864507,4837.2414,state,fb-survey
688,ms,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,86.4753748,0.6893315,2461.2822,state,fb-survey
689,mt,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,86.4529773,0.9420564,1319.6842,state,fb-survey
690,nc,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.6540004,0.2639429,9770.0134,state,fb-survey
691,nd,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,88.5179084,1.2586226,641.5952,state,fb-survey
692,ne,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,88.3896483,0.7310203,1920.383,state,fb-survey
693,nh,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.3401208,0.5444963,1801.0,state,fb-survey
694,nj,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,96.784527,0.2335391,5705.9988,state,fb-survey
695,nm,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.9360596,0.4276303,2628.953,state,fb-survey
696,nv,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.3132082,0.508285,2075.9901,state,fb-survey
697,ny,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,96.0583555,0.1660019,13740.0002,state,fb-survey
698,oh,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.0004459,0.2631492,10628.0021,state,fb-survey
699,ok,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,87.2715549,0.5268607,4001.8107,state,fb-survey
700,or,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.1320229,0.3670957,4098.8988,state,fb-survey
701,pa,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.3929485,0.247357,11487.0069,state,fb-survey
702,ri,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,96.4841196,0.5641177,1065.9835,state,fb-survey
703,sc,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,88.358372,0.4231046,5746.0036,state,fb-survey
704,sd,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,77.8833242,1.354208,939.2768,state,fb-survey
705,tn,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,89.0462555,0.4060194,5916.7715,state,fb-survey
706,tx,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,92.9339788,0.1858088,19020.2705,state,fb-survey
707,ut,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,90.3212425,0.5741663,2651.7592,state,fb-survey
708,va,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.7392775,0.2530495,7783.3147,state,fb-survey
709,vt,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,94.3460622,0.7408051,972.0015,state,fb-survey
710,wa,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,95.0033451,0.2609534,6970.954,state,fb-survey
711,wi,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,90.1465709,0.4110568,5256.9387,state,fb-survey
712,wv,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,89.4875714,0.635506,2329.3056,state,fb-survey
713,wy,smoothed_wwearing_mask,2021-01-14,2021-01-29,15,75.2095985,1.7258978,625.9313,state,fb-survey
714,ak,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,86.5375956,1.2182289,785.0,state,fb-survey
715,al,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,88.5670043,0.5069466,3940.1029,state,fb-survey
716,ar,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,89.8999096,0.5704032,2790.7482,state,fb-survey
717,az,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,93.1685164,0.3322352,5766.2417,state,fb-survey
718,ca,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,95.7065217,0.1269178,25509.7087,state,fb-survey
719,co,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.1591755,0.3861213,4846.7751,state,fb-survey
720,ct,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,96.697883,0.2852232,3925.0,state,fb-survey
721,dc,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,98.7227064,0.5359467,439.0,state,fb-survey
722,de,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,95.8736798,0.5785218,1182.0146,state,fb-survey
723,fl,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,89.7841938,0.2319052,17055.0002,state,fb-survey
724,ga,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,88.4472019,0.3919917,6649.9379,state,fb-survey
725,hi,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,95.7136358,0.6289876,1037.0,state,fb-survey
726,ia,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,89.5665744,0.5194675,3463.029,state,fb-survey
727,id,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,81.7494239,0.9077367,1810.6792,state,fb-survey
728,il,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,93.2013762,0.2415387,10861.001,state,fb-survey
729,in,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,91.0385457,0.3695156,5975.0049,state,fb-survey
730,ks,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,90.112777,0.5497437,2948.0867,state,fb-survey
731,ky,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.0726867,0.4303006,3941.9662,state,fb-survey
732,la,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,87.1332651,0.5261779,4049.3673,state,fb-survey
733,ma,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,96.6590018,0.2464712,5316.016,state,fb-survey
734,md,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,96.6602062,0.2738725,4303.9834,state,fb-survey
735,me,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,95.2517892,0.4797559,1965.0,state,fb-survey
736,mi,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.1289563,0.2596013,10760.061,state,fb-survey
737,mn,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.5204618,0.4051903,4214.97,state,fb-survey
738,mo,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,86.062764,0.4980148,4836.2351,state,fb-survey
739,ms,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,86.8981675,0.6815097,2451.3116,state,fb-survey
740,mt,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,86.3740294,0.9458935,1315.4252,state,fb-survey
741,nc,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.3900973,0.2689622,9719.0136,state,fb-survey
742,nd,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,86.5323386,1.3435151,645.6327,state,fb-survey
743,ne,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,88.3431942,0.7365064,1898.4517,state,fb-survey
744,nh,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,94.1363921,0.5537643,1800.0,state,fb-survey
745,nj,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,96.9902763,0.2251798,5756.9988,state,fb-survey
746,nm,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,94.9281074,0.4263082,2649.217,state,fb-survey
747,nv,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,94.2742342,0.5143753,2040.17,state,fb-survey
748,ny,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,96.1813921,0.1635367,13733.0004,state,fb-survey
749,oh,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.4368704,0.2560192,10666.0032,state,fb-survey
750,ok,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,87.2489712,0.526278,4016.7529,state,fb-survey
751,or,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,93.4843365,0.383221,4147.6187,state,fb-survey
752,pa,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,92.5922504,0.2445286,11471.0069,state,fb-survey
753,ri,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,96.644699,0.549485,1073.984,state,fb-survey
754,sc,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,88.9973002,0.4139328,5715.0036,state,fb-survey
755,sd,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,77.9751263,1.3532103,937.8619,state,fb-survey
756,tn,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,88.6805867,0.4152664,5821.0159,state,fb-survey
757,tx,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,93.1077551,0.1843708,18878.2692,state,fb-survey
758,ut,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,90.5276751,0.5716858,2623.7544,state,fb-survey
759,va,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,94.7995659,0.2508297,7835.887,state,fb-survey
760,vt,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,94.4943641,0.7331091,968.0018,state,fb-survey
761,wa,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,95.0794007,0.2583602,7008.953,state,fb-survey
762,wi,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,90.1952427,0.4087152,5293.9393,state,fb-survey
763,wv,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,89.8591759,0.6234631,2344.305,state,fb-survey
764,wy,smoothed_wwearing_mask,2021-01-15,2021-01-29,14,77.8990052,1.6636431,622.0473,state,fb-survey
765,ak,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,86.4375117,1.2075157,804.0,state,fb-survey
766,al,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,88.4253041,0.5133323,3884.0864,state,fb-survey
767,ar,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,90.4480489,0.5546192,2808.6749,state,fb-survey
768,az,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,92.8466635,0.3418762,5682.4705,state,fb-survey
769,ca,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,95.5909953,0.129037,25312.1409,state,fb-survey
770,co,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,92.243685,0.3838905,4854.8667,state,fb-survey
771,ct,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,96.8641651,0.2791498,3898.0,state,fb-survey
772,dc,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,97.4491715,0.7559361,435.0,state,fb-survey
773,de,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,95.7022199,0.5861814,1197.0219,state,fb-survey
774,fl,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,89.6697555,0.2326837,17108.9999,state,fb-survey
775,ga,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,87.7767069,0.402432,6624.9485,state,fb-survey
776,hi,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,95.3303749,0.6561398,1034.0,state,fb-survey
777,ia,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,89.8267801,0.513093,3471.1392,state,fb-survey
778,id,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,82.6862117,0.8811953,1843.6603,state,fb-survey
779,il,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,93.3848486,0.238987,10816.0225,state,fb-survey
780,in,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,90.9026091,0.3705442,6023.004,state,fb-survey
781,ks,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,89.6870636,0.5610759,2938.1162,state,fb-survey
782,ky,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,92.0221655,0.4295405,3978.9573,state,fb-survey
783,la,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,87.6224223,0.515556,4080.3676,state,fb-survey
784,ma,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,96.6777868,0.2476718,5236.018,state,fb-survey
785,md,smoothed_wwearing_mask,2021-01-16,2021-01-29,13,96.7039534,0.2708165,4345.9761,state,fb-survey
